estimation_method,fit_method,est_errors,row,col,time_impute,time_fit,size
usvt,lbo,0.1075998472249639,34,51,1.0789500504896583e-06,0,128
usvt,lbo,0.05618210795875439,102,52,1.0789500504896583e-06,0,128
usvt,lbo,0.024420310590159713,25,101,1.0789500504896583e-06,0,128
usvt,lbo,0.2735802383158605,122,109,1.0789500504896583e-06,0,128
usvt,lbo,0.06272363635233348,11,117,1.0789500504896583e-06,0,128
usvt,lbo,0.004121914793832306,21,0,1.0789500504896583e-06,0,128
usvt,lbo,0.12005828908409988,90,50,1.0789500504896583e-06,0,128
usvt,lbo,0.029399827562599318,80,127,1.0789500504896583e-06,0,128
usvt,lbo,0.2100257074735577,105,111,1.0789500504896583e-06,0,128
usvt,lbo,0.003667015945623537,52,70,1.0789500504896583e-06,0,128
usvt,lbo,0.21900214069857762,90,55,1.0789500504896583e-06,0,128
usvt,lbo,0.07529060557228852,122,46,1.0789500504896583e-06,0,128
usvt,lbo,0.06240200569368814,39,123,1.0789500504896583e-06,0,128
usvt,lbo,0.013597399800230399,2,50,1.0789500504896583e-06,0,128
usvt,lbo,0.13500095360958875,51,3,1.0789500504896583e-06,0,128
usvt,lbo,0.05245783065691684,41,68,1.0789500504896583e-06,0,128
usvt,lbo,0.4341537758910425,2,23,1.0789500504896583e-06,0,128
usvt,lbo,0.1397397362641657,112,122,1.0789500504896583e-06,0,128
usvt,lbo,0.13628118847647824,48,4,1.0789500504896583e-06,0,128
usvt,lbo,0.19556970742514246,23,45,1.0789500504896583e-06,0,128
usvt,lbo,0.17786257197699312,42,109,1.0789500504896583e-06,0,128
usvt,lbo,0.06134425754254608,75,2,1.0789500504896583e-06,0,128
usvt,lbo,0.0829625211063016,125,48,1.0789500504896583e-06,0,128
usvt,lbo,0.09339879925179975,103,60,1.0789500504896583e-06,0,128
usvt,lbo,0.1790508191932794,34,88,1.0789500504896583e-06,0,128
usvt,lbo,0.20409399837277753,12,126,1.0789500504896583e-06,0,128
usvt,lbo,0.14258154787019298,21,35,1.0789500504896583e-06,0,128
usvt,lbo,0.1254268857759241,16,35,1.0789500504896583e-06,0,128
usvt,lbo,0.05536533735400889,17,49,1.0789500504896583e-06,0,128
usvt,lbo,0.0907222836450751,21,69,1.0789500504896583e-06,0,128
usvt,lbo,0.2894005912695248,113,80,1.0789500504896583e-06,0,128
usvt,lbo,0.16142492025543176,117,88,1.0789500504896583e-06,0,128
usvt,lbo,0.11672829707430993,33,56,1.0789500504896583e-06,0,128
usvt,lbo,0.1460851050429104,98,43,1.0789500504896583e-06,0,128
usvt,lbo,0.1270966911155733,115,84,1.0789500504896583e-06,0,128
usvt,lbo,0.08418784749423235,74,49,1.0789500504896583e-06,0,128
usvt,lbo,0.23656569830052698,23,47,1.0789500504896583e-06,0,128
usvt,lbo,0.27203225580541807,90,99,1.0789500504896583e-06,0,128
usvt,lbo,0.0810695516801316,102,125,1.0789500504896583e-06,0,128
usvt,lbo,0.05034143808113887,20,118,1.0789500504896583e-06,0,128
usvt,lbo,0.2652898955689833,97,102,1.0789500504896583e-06,0,128
usvt,lbo,0.04110997831079533,75,87,1.0789500504896583e-06,0,128
usvt,lbo,0.17402025338148602,59,28,1.0789500504896583e-06,0,128
usvt,lbo,0.07872548730316874,97,39,1.0789500504896583e-06,0,128
usvt,lbo,0.1563950412809867,19,85,1.0789500504896583e-06,0,128
usvt,lbo,0.1109808732784472,45,24,1.0789500504896583e-06,0,128
usvt,lbo,0.011090395081752464,52,80,1.0789500504896583e-06,0,128
usvt,lbo,0.3853930529088266,53,80,1.0789500504896583e-06,0,128
usvt,lbo,0.16011849038249462,13,63,1.0789500504896583e-06,0,128
usvt,lbo,0.013793703995005357,95,111,1.0789500504896583e-06,0,128
usvt,lbo,0.12204546979336578,66,120,1.0789500504896583e-06,0,128
usvt,lbo,0.011111498520741114,107,15,1.0789500504896583e-06,0,128
usvt,lbo,0.03761878084431703,38,12,1.0789500504896583e-06,0,128
usvt,lbo,0.11457511226110323,121,21,1.0789500504896583e-06,0,128
usvt,lbo,0.16683596164399997,17,78,1.0789500504896583e-06,0,128
usvt,lbo,0.040962882303701376,75,107,1.0789500504896583e-06,0,128
usvt,lbo,0.06543802285428807,93,64,1.0789500504896583e-06,0,128
usvt,lbo,0.19014701209348298,70,19,1.0789500504896583e-06,0,128
usvt,lbo,0.1699280915773214,19,33,1.0789500504896583e-06,0,128
usvt,lbo,0.1874885807636356,118,125,1.0789500504896583e-06,0,128
usvt,lbo,0.07848260295898947,42,2,1.0789500504896583e-06,0,128
usvt,lbo,0.07417760081451484,24,26,1.0789500504896583e-06,0,128
usvt,lbo,0.047142206401761144,60,85,1.0789500504896583e-06,0,128
usvt,lbo,0.2673487318845979,70,121,1.0789500504896583e-06,0,128
usvt,lbo,0.07425097381340952,66,58,1.0789500504896583e-06,0,128
usvt,lbo,0.1977964254220423,94,20,1.0789500504896583e-06,0,128
usvt,lbo,0.12581279740971535,21,106,1.0789500504896583e-06,0,128
usvt,lbo,0.04535497332053674,53,71,1.0789500504896583e-06,0,128
usvt,lbo,0.06241893418725532,60,45,1.0789500504896583e-06,0,128
usvt,lbo,0.025630843057839726,35,73,1.0789500504896583e-06,0,128
usvt,lbo,0.2646177086139863,82,20,1.0789500504896583e-06,0,128
usvt,lbo,0.013814077625198398,41,2,1.0789500504896583e-06,0,128
usvt,lbo,0.0943200791540535,54,42,1.0789500504896583e-06,0,128
usvt,lbo,0.04208339775939356,31,43,1.0789500504896583e-06,0,128
usvt,lbo,0.23956944321395995,17,23,1.0789500504896583e-06,0,128
usvt,lbo,0.10919939910409959,63,0,1.0789500504896583e-06,0,128
usvt,lbo,0.12318339852870497,62,92,1.0789500504896583e-06,0,128
usvt,lbo,0.09854073314592916,75,76,1.0789500504896583e-06,0,128
usvt,lbo,0.10729587371066712,83,89,1.0789500504896583e-06,0,128
usvt,lbo,0.07725785733182122,127,16,1.0789500504896583e-06,0,128
usvt,lbo,0.14371036837359558,56,69,1.0789500504896583e-06,0,128
usvt,lbo,0.10204621746182596,92,19,1.0789500504896583e-06,0,128
usvt,lbo,0.036127407653257025,91,19,1.0789500504896583e-06,0,128
usvt,lbo,0.10457150363702929,47,62,1.0789500504896583e-06,0,128
usvt,lbo,0.07567415638874302,81,47,1.0789500504896583e-06,0,128
usvt,lbo,0.12133795851693026,77,58,1.0789500504896583e-06,0,128
usvt,lbo,0.04914975782346462,62,82,1.0789500504896583e-06,0,128
usvt,lbo,0.14774983681543946,58,44,1.0789500504896583e-06,0,128
usvt,lbo,0.17936171902149525,100,83,1.0789500504896583e-06,0,128
usvt,lbo,0.4279389401214896,29,71,1.0789500504896583e-06,0,128
usvt,lbo,0.09772744909110614,74,85,1.0789500504896583e-06,0,128
usvt,lbo,0.043939058578522476,107,117,1.0789500504896583e-06,0,128
usvt,lbo,0.10651944517932886,10,90,1.0789500504896583e-06,0,128
usvt,lbo,0.02095642489146192,49,119,1.0789500504896583e-06,0,128
usvt,lbo,0.1431402529904861,111,102,1.0789500504896583e-06,0,128
usvt,lbo,0.04427186289200012,25,66,1.0789500504896583e-06,0,128
usvt,lbo,0.16756613005529364,116,77,1.0789500504896583e-06,0,128
usvt,lbo,0.07410609254869896,42,105,1.0789500504896583e-06,0,128
usvt,lbo,0.008519915112257012,8,79,1.0789500504896583e-06,0,128
usvt,lbo,0.17139917798623125,84,77,1.0789500504896583e-06,0,128
usvt,lbo,0.21657984533298363,83,109,1.0789500504896583e-06,0,128
usvt,lbo,0.04365099596681087,68,5,1.0789500504896583e-06,0,128
usvt,lbo,0.03383436596593495,84,22,1.0789500504896583e-06,0,128
usvt,lbo,0.06909432525145714,36,61,1.0789500504896583e-06,0,128
usvt,lbo,0.05917188185555444,92,71,1.0789500504896583e-06,0,128
usvt,lbo,0.1769389329581041,64,101,1.0789500504896583e-06,0,128
usvt,lbo,0.20730127309687654,43,23,1.0789500504896583e-06,0,128
usvt,lbo,0.1436877379267074,27,116,1.0789500504896583e-06,0,128
usvt,lbo,0.1982695324181679,107,55,1.0789500504896583e-06,0,128
usvt,lbo,0.3259269320317546,2,14,1.0789500504896583e-06,0,128
usvt,lbo,0.2951205899427612,37,71,1.0789500504896583e-06,0,128
usvt,lbo,0.013604827423297147,76,127,1.0789500504896583e-06,0,128
usvt,lbo,0.20486432626917808,48,122,1.0789500504896583e-06,0,128
usvt,lbo,0.08044366563781168,3,60,1.0789500504896583e-06,0,128
usvt,lbo,0.027481305753513305,25,39,1.0789500504896583e-06,0,128
usvt,lbo,0.018871968352474275,94,114,1.0789500504896583e-06,0,128
usvt,lbo,0.08950140451955245,70,8,1.0789500504896583e-06,0,128
usvt,lbo,0.23903701557407536,44,117,1.0789500504896583e-06,0,128
usvt,lbo,0.007384568552656834,50,13,1.0789500504896583e-06,0,128
usvt,lbo,0.048433857698422206,117,90,1.0789500504896583e-06,0,128
usvt,lbo,0.09369921254195199,4,42,1.0789500504896583e-06,0,128
usvt,lbo,0.06979837432791139,14,48,1.0789500504896583e-06,0,128
usvt,lbo,0.46895779391853587,67,106,1.0789500504896583e-06,0,128
usvt,lbo,0.008678106101815436,4,100,1.0789500504896583e-06,0,128
usvt,lbo,0.0032495570007721915,57,92,1.0789500504896583e-06,0,128
usvt,lbo,0.35820212879216046,111,33,1.0789500504896583e-06,0,128
usvt,lbo,0.1358144915434893,18,100,1.0789500504896583e-06,0,128
usvt,lbo,0.002721845382697612,3,32,1.0789500504896583e-06,0,128
usvt,lbo,0.13005130259262104,37,51,1.0789500504896583e-06,0,128
usvt,lbo,0.052611986769097396,103,86,1.0789500504896583e-06,0,128
usvt,lbo,0.07633643146948423,51,16,1.0789500504896583e-06,0,128
usvt,lbo,0.11008890384297754,79,72,1.0789500504896583e-06,0,128
usvt,lbo,0.04432012932451849,49,18,1.0789500504896583e-06,0,128
usvt,lbo,0.11516324395826316,69,92,1.0789500504896583e-06,0,128
usvt,lbo,0.07138409345865104,70,54,1.0789500504896583e-06,0,128
usvt,lbo,0.09903228212467846,28,7,1.0789500504896583e-06,0,128
usvt,lbo,0.0550309617252077,57,89,1.0789500504896583e-06,0,128
usvt,lbo,0.14776393310436753,52,56,1.0789500504896583e-06,0,128
usvt,lbo,0.17309837632872732,125,43,1.0789500504896583e-06,0,128
usvt,lbo,0.0388279824652019,83,123,1.0789500504896583e-06,0,128
usvt,lbo,0.016236720562276846,106,12,1.0789500504896583e-06,0,128
usvt,lbo,0.033506434934617024,51,112,1.0789500504896583e-06,0,128
usvt,lbo,0.012483435234513668,91,28,1.0789500504896583e-06,0,128
usvt,lbo,0.2244019808342048,85,57,1.0789500504896583e-06,0,128
usvt,lbo,0.08142101315186741,127,49,1.0789500504896583e-06,0,128
usvt,lbo,0.028401919138442783,55,34,1.0789500504896583e-06,0,128
usvt,lbo,0.18055590525549434,37,0,1.0789500504896583e-06,0,128
usvt,lbo,0.03706541211096134,36,63,1.0789500504896583e-06,0,128
usvt,lbo,0.08700200284559738,36,51,1.0789500504896583e-06,0,128
usvt,lbo,0.2749389247434161,7,53,1.0789500504896583e-06,0,128
usvt,lbo,0.07402307154090981,17,32,1.0789500504896583e-06,0,128
usvt,lbo,0.2187449010281391,20,35,1.0789500504896583e-06,0,128
usvt,lbo,0.0705758660060819,72,29,1.0789500504896583e-06,0,128
usvt,lbo,0.21438221268689728,87,29,1.0789500504896583e-06,0,128
usvt,lbo,0.07998560013109211,96,27,1.0789500504896583e-06,0,128
usvt,lbo,0.0337704490855145,94,110,1.0789500504896583e-06,0,128
usvt,lbo,0.0552885109891169,81,100,1.0789500504896583e-06,0,128
usvt,lbo,0.25121629185581684,116,61,1.0789500504896583e-06,0,128
usvt,lbo,0.06975884325294546,15,23,1.0789500504896583e-06,0,128
usvt,lbo,0.26841292324844873,18,15,1.0789500504896583e-06,0,128
usvt,lbo,0.13450638242021418,68,114,1.0789500504896583e-06,0,128
usvt,lbo,0.12865585893007175,126,27,1.0789500504896583e-06,0,128
usvt,lbo,0.055706026032313734,94,8,1.0789500504896583e-06,0,128
usvt,lbo,0.17881702273972166,111,7,1.0789500504896583e-06,0,128
usvt,lbo,0.06409061783572531,37,127,1.0789500504896583e-06,0,128
usvt,lbo,0.1695329198214641,41,96,1.0789500504896583e-06,0,128
usvt,lbo,0.1599252826413048,73,100,1.0789500504896583e-06,0,128
usvt,lbo,0.08844655635099836,37,52,1.0789500504896583e-06,0,128
usvt,lbo,0.08053197037382287,6,13,1.0789500504896583e-06,0,128
usvt,lbo,0.003210536984469532,89,45,1.0789500504896583e-06,0,128
usvt,lbo,0.032289498762365566,35,112,1.0789500504896583e-06,0,128
usvt,lbo,0.18712279822698882,19,45,1.0789500504896583e-06,0,128
usvt,lbo,0.12171632974637843,85,22,1.0789500504896583e-06,0,128
usvt,lbo,0.011714609953630252,89,120,1.0789500504896583e-06,0,128
usvt,lbo,0.24500110143999843,97,25,1.0789500504896583e-06,0,128
usvt,lbo,0.2156009477864712,108,94,1.0789500504896583e-06,0,128
usvt,lbo,0.5690398536830222,115,48,1.0789500504896583e-06,0,128
usvt,lbo,0.05592599164474398,39,45,1.0789500504896583e-06,0,128
usvt,lbo,0.023436406147813817,74,118,1.0789500504896583e-06,0,128
usvt,lbo,0.19664654637770074,98,49,1.0789500504896583e-06,0,128
usvt,lbo,0.2910682941780868,116,112,1.0789500504896583e-06,0,128
usvt,lbo,0.3146887588718631,62,69,1.0789500504896583e-06,0,128
usvt,lbo,0.0528399127937957,56,72,1.0789500504896583e-06,0,128
usvt,lbo,0.08666669221154293,50,44,1.0789500504896583e-06,0,128
usvt,lbo,0.3016403697969904,116,4,1.0789500504896583e-06,0,128
usvt,lbo,0.04863807365075345,77,49,1.0789500504896583e-06,0,128
usvt,lbo,0.06833977186705469,115,92,1.0789500504896583e-06,0,128
usvt,lbo,0.13046475803109095,95,116,1.0789500504896583e-06,0,128
usvt,lbo,0.1112439557682271,14,80,1.0789500504896583e-06,0,128
usvt,lbo,0.0880441360912251,57,77,1.0789500504896583e-06,0,128
usvt,lbo,0.06385863627964213,102,0,1.0789500504896583e-06,0,128
usvt,lbo,0.04022311071231162,117,54,1.0789500504896583e-06,0,128
usvt,lbo,0.220239909042919,22,65,1.0789500504896583e-06,0,128
usvt,lbo,0.0043508022568854166,61,86,1.0789500504896583e-06,0,128
usvt,lbo,0.13402241357354383,74,54,1.0789500504896583e-06,0,128
usvt,lbo,0.0642981598669412,22,40,1.0789500504896583e-06,0,128
usvt,lbo,0.17573618840871116,102,55,1.0789500504896583e-06,0,128
usvt,lbo,0.1402057388760888,59,77,1.0789500504896583e-06,0,128
usvt,lbo,0.10955266569103576,92,46,1.0789500504896583e-06,0,128
usvt,lbo,0.05316497859782115,90,69,1.0789500504896583e-06,0,128
usvt,lbo,0.31950992742927864,31,95,1.0789500504896583e-06,0,128
usvt,lbo,0.017486824723740572,16,124,1.0789500504896583e-06,0,128
usvt,lbo,0.06741007859690497,51,86,1.0789500504896583e-06,0,128
usvt,lbo,0.033237342392313254,58,26,1.0789500504896583e-06,0,128
usvt,lbo,0.2008584512229098,20,99,1.0789500504896583e-06,0,128
usvt,lbo,0.06752491963183552,51,63,1.0789500504896583e-06,0,128
usvt,lbo,0.17084364110594277,42,74,1.0789500504896583e-06,0,128
usvt,lbo,0.14940876671052244,122,98,1.0789500504896583e-06,0,128
usvt,lbo,0.1547245073479606,0,47,1.0789500504896583e-06,0,128
usvt,lbo,0.19283924472324665,71,88,1.0789500504896583e-06,0,128
usvt,lbo,0.05195646212401431,86,112,1.0789500504896583e-06,0,128
usvt,lbo,0.1429425114659375,67,41,1.0789500504896583e-06,0,128
usvt,lbo,0.2057487327071533,2,30,1.0789500504896583e-06,0,128
usvt,lbo,0.31394008797285994,49,97,1.0789500504896583e-06,0,128
usvt,lbo,0.1502875853698199,94,98,1.0789500504896583e-06,0,128
usvt,lbo,0.14668839045170443,105,121,1.0789500504896583e-06,0,128
usvt,lbo,0.14043864664979702,22,51,1.0789500504896583e-06,0,128
usvt,lbo,0.07796683259278564,77,96,1.0789500504896583e-06,0,128
usvt,lbo,0.18695560304720305,18,123,1.0789500504896583e-06,0,128
usvt,lbo,0.18417094221071137,123,63,1.0789500504896583e-06,0,128
usvt,lbo,0.01814036010355377,23,56,1.0789500504896583e-06,0,128
usvt,lbo,0.18222343928791168,49,83,1.0789500504896583e-06,0,128
usvt,lbo,0.19456578247952724,2,121,1.0789500504896583e-06,0,128
usvt,lbo,0.45165311333289226,46,83,1.0789500504896583e-06,0,128
usvt,lbo,0.07526390157834474,72,111,1.0789500504896583e-06,0,128
usvt,lbo,0.17225140157831306,3,75,1.0789500504896583e-06,0,128
usvt,lbo,0.05280261441701527,80,95,1.0789500504896583e-06,0,128
usvt,lbo,0.15496573828391752,35,92,1.0789500504896583e-06,0,128
usvt,lbo,0.005348718044750214,120,14,1.0789500504896583e-06,0,128
usvt,lbo,0.01975950546676275,120,79,1.0789500504896583e-06,0,128
usvt,lbo,0.2937820885844876,68,39,1.0789500504896583e-06,0,128
usvt,lbo,0.025387383458280108,6,107,1.0789500504896583e-06,0,128
usvt,lbo,0.21148796633920994,6,83,1.0789500504896583e-06,0,128
usvt,lbo,0.015331641380533393,106,121,1.0789500504896583e-06,0,128
usvt,lbo,0.11553542815676615,25,70,1.0789500504896583e-06,0,128
usvt,lbo,0.11865776761446317,34,58,1.0789500504896583e-06,0,128
usvt,lbo,0.033176312790452495,8,74,1.0789500504896583e-06,0,128
usvt,lbo,0.10444555971960934,27,88,1.0789500504896583e-06,0,128
usvt,lbo,0.2661695971716491,64,123,1.0789500504896583e-06,0,128
usvt,lbo,0.12912133063176057,106,59,1.0789500504896583e-06,0,128
usvt,lbo,0.2663933892738417,87,85,1.0789500504896583e-06,0,128
usvt,lbo,0.15740275301703716,118,5,1.0789500504896583e-06,0,128
usvt,lbo,0.02278396073170505,106,49,1.0789500504896583e-06,0,128
usvt,lbo,0.22271825268064782,20,60,1.0789500504896583e-06,0,128
usvt,lbo,0.2817687258169382,75,54,1.0789500504896583e-06,0,128
usvt,lbo,0.07137358723314569,11,48,1.0789500504896583e-06,0,128
usvt,lbo,0.015550771941868144,103,13,1.0789500504896583e-06,0,128
usvt,lbo,0.0174731251151357,73,97,1.0789500504896583e-06,0,128
usvt,lbo,0.3263201130613354,56,43,1.0789500504896583e-06,0,128
usvt,lbo,0.32530991214772637,49,63,1.0789500504896583e-06,0,128
usvt,lbo,0.11520920754153699,10,18,1.0789500504896583e-06,0,128
usvt,lbo,0.11059501208921509,84,54,1.0789500504896583e-06,0,128
usvt,lbo,0.20888265136989517,18,125,1.0789500504896583e-06,0,128
usvt,lbo,0.13134809237909637,97,95,1.0789500504896583e-06,0,128
usvt,lbo,0.21254509938797955,67,58,1.0789500504896583e-06,0,128
usvt,lbo,0.32411001784907006,87,75,1.0789500504896583e-06,0,128
usvt,lbo,0.11572920098417872,105,45,1.0789500504896583e-06,0,128
usvt,lbo,0.15754878648388276,90,35,1.0789500504896583e-06,0,128
usvt,lbo,0.10850474718358484,86,16,1.0789500504896583e-06,0,128
usvt,lbo,0.0035083731842554394,90,90,1.0789500504896583e-06,0,128
usvt,lbo,0.2997890450534246,97,86,1.0789500504896583e-06,0,128
usvt,lbo,0.0006242136399071691,55,6,1.0789500504896583e-06,0,128
usvt,lbo,0.18829044203830073,1,114,1.0789500504896583e-06,0,128
usvt,lbo,0.22914238271561455,33,63,1.0789500504896583e-06,0,128
usvt,lbo,0.07152867115749573,120,62,1.0789500504896583e-06,0,128
usvt,lbo,0.006839360055538705,78,4,1.0789500504896583e-06,0,128
usvt,lbo,0.14276788912934663,46,74,1.0789500504896583e-06,0,128
usvt,lbo,0.012176021989437309,86,110,1.0789500504896583e-06,0,128
usvt,lbo,0.02406928856316049,2,105,1.0789500504896583e-06,0,128
usvt,lbo,0.009285330207457736,39,94,1.0789500504896583e-06,0,128
usvt,lbo,0.3090131784744045,64,3,1.0789500504896583e-06,0,128
usvt,lbo,0.1180915412538508,54,56,1.0789500504896583e-06,0,128
usvt,lbo,0.06449366454186961,98,99,1.0789500504896583e-06,0,128
usvt,lbo,0.4685647306213054,32,94,1.0789500504896583e-06,0,128
usvt,lbo,0.10398507425845477,119,0,1.0789500504896583e-06,0,128
usvt,lbo,0.018454216832114533,15,70,1.0789500504896583e-06,0,128
usvt,lbo,0.19101253918716915,40,97,1.0789500504896583e-06,0,128
usvt,lbo,0.17591686350752728,114,15,1.0789500504896583e-06,0,128
usvt,lbo,0.26919373495439003,20,19,1.0789500504896583e-06,0,128
usvt,lbo,0.08015822322722169,84,37,1.0789500504896583e-06,0,128
usvt,lbo,0.15124368069154034,65,102,1.0789500504896583e-06,0,128
usvt,lbo,0.030886154391357855,72,77,1.0789500504896583e-06,0,128
usvt,lbo,0.13159806517923484,22,127,1.0789500504896583e-06,0,128
usvt,lbo,0.2506611981405465,35,78,1.0789500504896583e-06,0,128
usvt,lbo,0.18569239664514658,46,19,1.0789500504896583e-06,0,128
usvt,lbo,0.04181973547287761,91,70,1.0789500504896583e-06,0,128
usvt,lbo,0.12492733397726194,51,73,1.0789500504896583e-06,0,128
usvt,lbo,0.26249013108249747,89,98,1.0789500504896583e-06,0,128
usvt,lbo,0.34772544379280773,7,31,1.0789500504896583e-06,0,128
usvt,lbo,0.29734258405681235,38,48,1.0789500504896583e-06,0,128
usvt,lbo,0.027017949350243986,37,43,1.0789500504896583e-06,0,128
usvt,lbo,0.217785318130058,121,100,1.0789500504896583e-06,0,128
usvt,lbo,0.023367339558537443,12,28,1.0789500504896583e-06,0,128
usvt,lbo,0.10038438548283793,127,124,1.0789500504896583e-06,0,128
usvt,lbo,0.14864328058130954,54,62,1.0789500504896583e-06,0,128
usvt,lbo,0.20749883648734058,44,23,1.0789500504896583e-06,0,128
usvt,lbo,0.07706329249367055,76,5,1.0789500504896583e-06,0,128
usvt,lbo,0.12808119362482362,73,58,1.0789500504896583e-06,0,128
usvt,lbo,0.08099881284344798,72,32,1.0789500504896583e-06,0,128
usvt,lbo,0.24221575476986468,8,64,1.0789500504896583e-06,0,128
usvt,lbo,0.20876085064078254,93,53,1.0789500504896583e-06,0,128
usvt,lbo,0.2076170775364556,34,3,1.0789500504896583e-06,0,128
usvt,lbo,0.25083176612599956,111,54,1.0789500504896583e-06,0,128
usvt,lbo,0.19626318948341034,34,10,1.0789500504896583e-06,0,128
usvt,lbo,0.09118793398448502,11,74,1.0789500504896583e-06,0,128
usvt,lbo,0.16891822643328158,23,30,1.0789500504896583e-06,0,128
usvt,lbo,0.08819763801871443,109,22,1.0789500504896583e-06,0,128
usvt,lbo,0.20093803666651397,16,73,1.0789500504896583e-06,0,128
usvt,lbo,0.2230699930135485,80,3,1.0789500504896583e-06,0,128
usvt,lbo,0.0492946880495873,63,127,1.0789500504896583e-06,0,128
usvt,lbo,0.19241828793745275,104,110,1.0789500504896583e-06,0,128
usvt,lbo,0.1356464977538872,56,50,1.0789500504896583e-06,0,128
usvt,lbo,0.17945413832332804,67,111,1.0789500504896583e-06,0,128
usvt,lbo,0.016822120394292345,99,100,1.0789500504896583e-06,0,128
usvt,lbo,0.014186422043198553,117,17,1.0789500504896583e-06,0,128
usvt,lbo,0.04364187642335991,123,51,1.0789500504896583e-06,0,128
usvt,lbo,0.05773454191671755,56,23,1.0789500504896583e-06,0,128
usvt,lbo,0.03943964129946981,78,81,1.0789500504896583e-06,0,128
usvt,lbo,0.2190905848260641,35,46,1.0789500504896583e-06,0,128
usvt,lbo,0.24028986821780818,44,92,1.0789500504896583e-06,0,128
usvt,lbo,0.11009426350861753,70,75,1.0789500504896583e-06,0,128
usvt,lbo,0.21573791130078387,87,119,1.0789500504896583e-06,0,128
usvt,lbo,0.19762468503710032,40,122,1.0789500504896583e-06,0,128
usvt,lbo,0.22999937932346343,5,40,1.0789500504896583e-06,0,128
usvt,lbo,0.1744846085940417,84,100,1.0789500504896583e-06,0,128
usvt,lbo,0.12925091795011479,49,82,1.0789500504896583e-06,0,128
usvt,lbo,0.24382784911750227,121,76,1.0789500504896583e-06,0,128
usvt,lbo,0.07644308401763412,85,5,1.0789500504896583e-06,0,128
usvt,lbo,0.05298475713206113,99,19,1.0789500504896583e-06,0,128
usvt,lbo,0.010404900097156564,10,106,1.0789500504896583e-06,0,128
usvt,lbo,0.14206597276269053,9,21,1.0789500504896583e-06,0,128
usvt,lbo,0.3359058882324861,49,102,1.0789500504896583e-06,0,128
usvt,lbo,0.14253249078073943,66,77,1.0789500504896583e-06,0,128
usvt,lbo,0.17557606902415387,43,52,1.0789500504896583e-06,0,128
usvt,lbo,0.042526231615467786,43,5,1.0789500504896583e-06,0,128
usvt,lbo,0.1222847965384865,18,85,1.0789500504896583e-06,0,128
usvt,lbo,0.04577752867780231,51,57,1.0789500504896583e-06,0,128
usvt,lbo,0.003169505319816645,31,48,1.0789500504896583e-06,0,128
usvt,lbo,0.08028550902251881,4,47,1.0789500504896583e-06,0,128
usvt,lbo,0.026872267281958667,71,127,1.0789500504896583e-06,0,128
usvt,lbo,0.13349738211198003,15,80,1.0789500504896583e-06,0,128
usvt,lbo,0.0918395640805646,22,71,1.0789500504896583e-06,0,128
usvt,lbo,0.2859647654190753,67,4,1.0789500504896583e-06,0,128
usvt,lbo,0.02944557135166434,35,45,1.0789500504896583e-06,0,128
usvt,lbo,0.08921614193646193,66,19,1.0789500504896583e-06,0,128
usvt,lbo,0.08449378410434738,51,97,1.0789500504896583e-06,0,128
usvt,lbo,0.0016053861237362247,82,111,1.0789500504896583e-06,0,128
usvt,lbo,0.3602695794357074,20,37,1.0789500504896583e-06,0,128
usvt,lbo,0.07276776451349047,69,78,1.0789500504896583e-06,0,128
usvt,lbo,0.10214846737630376,83,10,1.0789500504896583e-06,0,128
usvt,lbo,0.06697351650585617,104,51,1.0789500504896583e-06,0,128
usvt,lbo,0.157446101895241,7,0,1.0789500504896583e-06,0,128
usvt,lbo,0.19961540029801297,49,25,1.0789500504896583e-06,0,128
usvt,lbo,0.17969038760572642,79,116,1.0789500504896583e-06,0,128
usvt,lbo,0.16112188385612808,74,112,1.0789500504896583e-06,0,128
usvt,lbo,0.03160343744829308,31,25,1.0789500504896583e-06,0,128
usvt,lbo,0.09199285091319472,57,121,1.0789500504896583e-06,0,128
usvt,lbo,0.43841755067934834,40,98,1.0789500504896583e-06,0,128
usvt,lbo,0.12119683976433035,27,65,1.0789500504896583e-06,0,128
usvt,lbo,0.12495096661503152,11,108,1.0789500504896583e-06,0,128
usvt,lbo,0.03285280452282619,76,15,1.0789500504896583e-06,0,128
usvt,lbo,0.08301242102349053,119,79,1.0789500504896583e-06,0,128
usvt,lbo,0.2576709986285258,40,43,1.0789500504896583e-06,0,128
usvt,lbo,0.3535096685432363,44,87,1.0789500504896583e-06,0,128
usvt,lbo,0.13337902987027184,70,23,1.0789500504896583e-06,0,128
usvt,lbo,0.0588048221108953,99,66,1.0789500504896583e-06,0,128
usvt,lbo,0.042385847170631666,119,5,1.0789500504896583e-06,0,128
usvt,lbo,0.1872404845802444,90,9,1.0789500504896583e-06,0,128
usvt,lbo,0.0026914956874115933,41,117,1.0789500504896583e-06,0,128
usvt,lbo,0.22731919865129446,75,36,1.0789500504896583e-06,0,128
usvt,lbo,0.07588203110410288,66,42,1.0789500504896583e-06,0,128
usvt,lbo,0.2550321330013316,5,86,1.0789500504896583e-06,0,128
usvt,lbo,0.19155401245285816,5,67,1.0789500504896583e-06,0,128
usvt,lbo,0.10821745527327777,99,64,1.0789500504896583e-06,0,128
usvt,lbo,0.13486952989723638,0,36,1.0789500504896583e-06,0,128
usvt,lbo,0.20407775322518798,107,34,1.0789500504896583e-06,0,128
usvt,lbo,0.13469824176841488,56,100,1.0789500504896583e-06,0,128
